,artist,track,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7257,Of Monsters and Men,"Vulture, Vulture",5gWMhSFunyD3WmH1lrPzWM,56,0.65,0.801,2,-5.352,0,0.0349,0.00316,1.79e-06,0.09,0.376,106.066,176667,4
7258,Burna Boy,Destiny,6E6FNzunXMiidgxtnyX61d,58,0.543,0.723,1,-5.182,1,0.326,0.195,0.0,0.119,0.505,109.026,197387,4
7259,Pop Smoke,Flexin',7mpoOB5YMpPnbllsALgSfr,52,0.605,0.868,7,-5.802,1,0.317,0.113,3.79e-05,0.305,0.517,147.937,158693,4
7260,Destiny Rogers,North$ide,5xnfwfoi4zIUYGYs2K6kBa,53,0.721,0.56,7,-6.182,1,0.136,0.0801,7.52e-06,0.109,0.634,133.891,161667,4
7261,MAX,Love Me Less (feat. Quinn XCII) - Party Pupils Remix,4sLtguRBis05qfsBgJ1IdN,59,0.748,0.831,1,-5.029,1,0.115,0.0823,7.36e-05,0.0757,0.894,128.024,185273,4
7262,Lyanno,Pa' Que Vuelvas,7kxNb4wurmBtqndlzREd0J,63,0.814,0.647,8,-5.651,0,0.0443,0.0583,0.0,0.0854,0.604,93.977,206924,4
7263,Lindsey Stirling,Between Twilight,1RoPQZ9G127ScARrKsWal9,55,0.306,0.457,7,-7.826,1,0.0325,0.923,0.106,0.0879,0.223,137.981,259987,3
7264,King Calaway,World For Two,4wXLHJf9b22cxFvgSw5Ijf,51,0.677,0.446,10,-8.096,1,0.025,0.315,0.0,0.212,0.44,96.947,185640,4
7265,Robin Thicke,When You Love Somebody,63fI34krrRgY7OobO5RqGd,51,0.673,0.744,1,-6.077,1,0.0384,0.000896,1.71e-05,0.0667,0.82,75.238,189049,4
7266,Eric Bellinger,Tapped In,1nvGbe7hVBo11BTmLPhPnr,37,0.736,0.504,7,-8.604,1,0.302,0.0624,0.0,0.0995,0.498,149.957,209521,4
7267,Pouya,BULLETPROOF SHOWER CAP,06Y1L41OIMBdY1KE84FpnH,54,0.726,0.735,10,-7.507,1,0.189,0.185,3.29e-06,0.368,0.539,77.511,114581,4
7268,Jeezy,MLK BLVD (feat. Meek Mill),42A74HLRvhL6lpKE30i9fK,52,0.799,0.751,1,-4.469,1,0.111,0.000767,2.78e-06,0.122,0.541,148.999,200667,4
7269,Future,Servin Killa Kam,5FWyHjKMW85oZoqgG1zD9b,52,0.847,0.661,8,-4.614,1,0.0548,0.000807,0.00126,0.104,0.184,143.979,186739,4
7270,Rod Wave,PTSD,5NyUbp99rigBihPFeCaH6g,50,0.747,0.589,1,-8.72,1,0.215,0.00168,0.0,0.112,0.259,159.998,131240,4
7271,Colt Ford,Cooter Brown,65adCKBsYcak86Tujk0QI2,39,0.582,0.826,7,-4.387,1,0.0966,0.0388,0.0,0.356,0.929,164.098,208869,4
7272,Knocked Loose,Guided by the Moon,3EuZ0a81ka2N2EUbUeVeF5,52,0.285,0.971,4,-3.088,1,0.107,2.18e-05,1.2e-05,0.423,0.135,119.827,228401,4
7273,Pi’erre Bourne,Routine,3GqG5vgujOfhBCblN4v3YG,52,0.7,0.511,11,-7.386,0,0.0687,0.0447,0.0,0.353,0.352,75.055,165928,4
7274,Banda Machos,No Te Diste Cuenta,4zmpbSmofOhypShncbCMm7,55,0.684,0.478,2,-4.919,1,0.0397,0.357,0.0,0.0379,0.945,144.92,178705,3
7275,Weki Meki,Tiki-Taka(99%),2gLAfzOB7angHctZ0IQAtu,60,0.735,0.928,1,-3.482,1,0.0907,0.403,0.0,0.0844,0.755,120.049,179764,4
7276,Tim Philis,Hallucination,4K7OngcWZOtHx1npLWc62G,56,0.717,0.196,1,-19.65,0,0.0534,0.886,0.946,0.111,0.0679,116.03,149354,4
7277,Virlan Garcia,Te Mereces,0ZoD13wAFChxgS3qzJUJ0g,57,0.698,0.583,9,-4.152,1,0.0321,0.769,0.0,0.153,0.796,145.051,190883,3
7278,Solange,Things I Imagined,0jF4xsiVd8AQoIEUmn7KLt,54,0.391,0.192,10,-11.243,0,0.0621,0.936,0.698,0.103,0.039,75.535,119160,3
7279,Ben Platt,Better,7mu0nb8PR5mpquEbwbMe6j,53,0.346,0.483,0,-6.254,0,0.0732,0.499,0.0,0.0844,0.349,172.237,191613,4
7280,Ryan Beatty,Dark Circles,7LQFY6GJK7stOTtxXTGI01,53,0.589,0.505,7,-8.352,0,0.0551,0.367,8.3e-05,0.0839,0.434,66.39,280661,4
7281,Moneybagg Yo,Commotion,6TozyNRgQKwIuIf3xOuTx7,50,0.727,0.855,7,-4.889,1,0.0826,0.0175,0.0,0.41,0.552,139.998,192207,4
7282,STARSET,STRATOSPHERE,03wlCXpHljZClBha6zfpPD,54,0.518,0.824,8,-6.085,0,0.0785,0.00115,0.0129,0.123,0.288,136.011,257107,4
7283,Sofi Tukker,Playa Grande,0xqf9gfRViie5hE53jO4rs,58,0.61,0.882,9,-4.393,0,0.0331,0.0262,0.00146,0.245,0.555,120.032,201322,4
7284,Wallows,I'm Full,7E9OnFFwTYDz6ZllgfbwOd,53,0.457,0.84,1,-7.075,0,0.0737,0.00537,0.00246,0.472,0.231,159.987,222027,4
7285,Steven Universe,A Special World,0tKUJDGU8y68pVGwJWtqhb,54,0.23,0.0458,2,-24.36,1,0.0409,0.774,0.617,0.0868,0.0779,80.887,69931,4
7286,Steven Universe,No Ordinary Injector,2eJrLP8wXpDcevcQ5iSwlQ,54,0.527,0.3,5,-18.582,0,0.0981,0.145,0.862,0.0996,0.0759,170.039,132504,4
7287,KSI,Beerus,4lnOu9yHvXku5xTwxS7stc,62,0.632,0.823,3,-7.089,1,0.238,0.0282,0.0107,0.164,0.584,125.064,211200,4
7288,Jax Jones,Jacques (with ‪Tove Lo),79JqbyvbJ7Shub94aKID7P,63,0.804,0.545,9,-8.731,0,0.0624,0.0808,3.86e-05,0.0789,0.48,120.013,203227,4
7289,Stray Kids,Chronosaurus,2bUNQdhILcUR9BxE42AIMk,58,0.501,0.875,2,-3.78,1,0.13,0.26,0.0,0.185,0.392,200.086,198672,4
7290,Pandrezz,Slip N Slide,00rMxNO6kyH3bKclgD1h9j,57,0.669,0.442,7,-9.195,1,0.0586,0.851,0.432,0.0848,0.293,82.999,161928,4
7291,Toro y Moi,Laws of the Universe,5iogKheqFC4DTFCy8i1LXh,51,0.823,0.822,6,-6.502,0,0.063,0.0338,0.272,0.0992,0.853,119.97,169360,4
7292,Chiiild,Count Me Out,0hW6UzdP6HdPS1ZT8Qf2zG,55,0.462,0.59,1,-8.1,0,0.0648,0.155,0.0708,0.215,0.297,174.008,207912,3
7293,Seeb,Fade Out - Dark Heart Remix,1ANB7KIo9flhA9r81XNkhw,57,0.66,0.703,2,-4.244,1,0.0412,0.16,0.0,0.177,0.309,106.029,177736,4
7294,Of Mice & Men,Mushroom Cloud,58DmrvdWlFgQXB18xZv2VN,55,0.258,0.987,6,-3.858,1,0.214,4.36e-05,0.302,0.372,0.395,169.995,244074,4
7295,El de La Guitarra,Todo A Su Tiempo,0eh9ZrTOVClUh7lhBv1pLt,54,0.765,0.479,2,-12.909,0,0.0417,0.294,0.0,0.334,0.591,99.937,172471,3
7296,grandson,Fallin (Temptation),1pyljdnXoCMK6KBchy8WCk,54,0.409,0.595,5,-8.845,1,0.177,0.00997,3.6e-05,0.233,0.152,93.48,180442,3
7297,AURORA,The River,7Ea5tyMeUFOvtJbXsqqtdm,52,0.569,0.738,2,-5.739,1,0.0374,0.102,0.0117,0.0996,0.242,94.967,217853,4
7298,GRAVEDGR,KAMIKAZE,47cElLEwnbplOSL5iHeu4o,56,0.744,0.801,8,-5.161,1,0.0841,0.0147,0.0227,0.118,0.198,140.07,231969,4
7299,DJ Snake,Paris (feat. GASHI),5gjsW5lwLen4vTq2kGNoAX,60,0.621,0.624,10,-6.745,0,0.0374,0.226,0.0,0.11,0.231,128.045,225000,4
7300,Paul Dennehy,Epilogue,6y0lVyrMuMfpOLBBItogIT,56,0.421,0.126,10,-18.788,1,0.032,0.981,0.937,0.108,0.0658,135.941,257625,4
7301,Recueil,Ballad with you,0BJ4VnYSbeXl2zUG8ARZIv,57,0.652,0.265,6,-14.099,1,0.0639,0.58,0.941,0.105,0.196,143.862,106693,4
7302,Emilie Levienaise-Farrouch,Separation,1etVs0EEFkqqfd66w2nihG,52,0.326,0.0338,1,-27.669,0,0.042,0.993,0.769,0.121,0.102,127.531,160621,3
7303,Knowmadic,Pyr,6obeFK7XJ3JeFRqN0C2FSj,55,0.459,0.601,2,-7.818,1,0.212,0.937,0.427,0.166,0.362,75.898,156800,4
7304,Dayseeker,Crooked Soul - Single Version,2NToLZNvVaQD3b8ecqiDzh,54,0.46,0.975,5,-3.901,0,0.133,0.000145,0.0,0.105,0.217,128.017,234088,4
7305,Josh Mirenda,Greener,5yflLzd20RlImqUk9qOaO8,51,0.718,0.458,7,-5.832,1,0.026,0.198,0.0,0.0831,0.345,127.989,191827,3
7306,Calvin Harris,I'm Not Alone - 2009 Remaster,1ndptsbP6s7WV3fTnp1j74,64,0.613,0.961,6,-4.252,1,0.0312,0.0133,0.0212,0.213,0.166,128.012,216805,4
7307,Joan Y Su Elite,Bienvenidos a S.A.,4S0FwnZ1wwSlkONV5NzLZ0,52,0.683,0.608,0,-6.315,0,0.0309,0.054,0.0,0.0996,0.803,120.214,204283,4
7308,Allem Iversom,Action,4ioIoCW5zpdqHM1HUiZvJ3,55,0.663,0.119,1,-20.115,1,0.0435,0.934,0.954,0.0861,0.276,77.098,154451,4
7309,Ed Maverick,Ropa De Bazar,7kWFRZdedr2gtfE8JDumVZ,70,0.53,0.196,0,-10.915,0,0.0602,0.934,1.65e-05,0.219,0.144,92.661,197907,4
7310,Colt Ford,Bass Like That,2opoT5rzt4yRGNBsLizL8E,38,0.586,0.894,0,-4.622,1,0.0524,0.221,2.41e-06,0.34,0.841,83.95,177276,4
7311,Jay Gwuapo,Downbad,5jKJWNqwBu3CtQtbUXF5XL,53,0.802,0.658,7,-7.384,0,0.189,0.0928,0.0,0.282,0.459,142.078,206293,4
7312,David Lawrence,Descendants 3 Score Suite,69JiPKfTnxSoddOlp2YqAw,55,0.192,0.308,2,-10.768,1,0.037,0.836,0.64,0.0389,0.0594,89.825,301008,3
7313,Will Sparks,Fat Beat,6vkZlB6ENDJgiDuR88UlaU,63,0.371,0.866,6,-6.346,0,0.0565,0.00725,0.688,0.475,0.0601,139.738,158340,4
7314,Tommee Profitt,In The End,2qQg4qcqJmAalzRwhgf5mt,64,0.526,0.671,7,-7.445,0,0.0968,0.308,4.07e-05,0.0869,0.102,88.033,234716,4
7315,Mr Eazi,Doyin,71iknvVFjHMMs0nit8eh2M,61,0.683,0.688,9,-4.751,0,0.224,0.00659,5.5e-06,0.0947,0.41,105.999,153962,4
7316,M83,Meet The Friends,6gr6ZKLysTlLvWBoEqCvPp,44,0.231,0.3,3,-13.123,1,0.0332,0.951,0.903,0.133,0.0716,73.175,182187,4
7317,Slowheal,sunset cruise,7gPjBaQ0ezSHIAVlYTk9ad,57,0.646,0.538,5,-8.997,1,0.0639,0.817,0.884,0.0811,0.24,90.022,160674,4
7318,Purple Mountains,All My Happiness is Gone,3NEeKJm8LcdaDG98oZwSZx,54,0.505,0.746,7,-7.793,1,0.0271,0.00165,0.0463,0.266,0.724,138.126,260280,4
7319,grandson,Is This What You Wanted,5mMSj2y7aUBnXdL0AuH4hl,54,0.493,0.742,1,-7.452,1,0.0823,0.00309,0.000286,0.185,0.182,94.024,222861,4
7320,SHAED,ISOU,0ts61Ufav0d4yyT3SLzF1q,52,0.641,0.447,6,-5.893,0,0.0668,0.104,1.12e-06,0.0943,0.352,100.976,213373,4
7321,Eric Bellinger,Moist,2epnWVNLZ00j86YG5X62Hx,38,0.677,0.691,10,-6.357,0,0.353,0.0756,0.0,0.693,0.35,99.933,200979,4
7322,American Authors,Champion (feat. Beau Young Prince),55ooVBrLU55yIm749tVY0Z,56,0.667,0.744,8,-4.0,0,0.0623,0.264,0.0,0.483,0.754,99.926,209040,4
7323,Eric Bellinger,Moist (feat. K CAMP),5Nr7Pe8ZYVoU6la45jxMuc,36,0.478,0.667,10,-6.437,0,0.37,0.0912,0.0,0.683,0.382,99.39,200979,4
7324,Kidd Keo,Serpiente Veneno (feat. Ele A El Dominio),63c2jMnVyf8dtnbaQK910d,71,0.918,0.527,1,-6.733,1,0.276,0.108,8.62e-05,0.0549,0.553,99.973,268437,4
7325,Eric Bellinger,Champagne,1r3OQYXsv90euxrewCTS1O,39,0.854,0.683,8,-3.99,1,0.109,0.218,0.0,0.108,0.624,137.056,182191,4
7326,Steven Universe,Message to the Universe,3tJMFK6wrKHgkmtjaYV1ux,54,0.328,0.0363,0,-20.832,1,0.0372,0.86,0.878,0.504,0.0767,76.428,36075,3
7327,Surfaces,Palm Trees,6QUmgPztuRncOTVo3k7CiJ,52,0.79,0.46,6,-6.16,0,0.0537,0.236,0.0,0.0687,0.465,119.879,260000,4
7328,Martin Greenbaum,Silhouettes,7EzkU8mQ3HLW4pfU8URb7N,56,0.494,0.0279,5,-23.203,0,0.0392,0.994,0.938,0.142,0.269,80.208,182068,4
7329,Sena Kana,Up,5wTPoA9EPOIjSHsBysgKSW,56,0.702,0.666,2,-6.397,1,0.0557,0.0823,0.0,0.108,0.473,123.033,191743,4
7330,GoldLink,More (feat. Lola Rae),794JoJJcwSIJ2XeLYsvltU,55,0.818,0.653,3,-6.958,0,0.115,0.38,0.461,0.11,0.728,104.003,187280,4
7331,mauley G,For the Gang,2v970m12AKZkFSEno9TPzt,52,0.854,0.68,11,-5.713,0,0.329,0.0296,0.0,0.596,0.815,129.918,179592,4
7332,Troy Cartwright,Hung Up on You,7uokjCoYFxSdgcq53GNWhJ,55,0.651,0.929,10,-3.964,1,0.0563,0.0457,0.0,0.209,0.507,115.021,201147,4
7333,Pi’erre Bourne,Racer,5N1Mtp3TcyGbnj0GAFSbg5,52,0.584,0.397,9,-9.627,1,0.0468,0.12,0.0,0.396,0.119,140.066,294521,4
7334,Stray Kids,19,5sYZPoYOvnjp4RcWYKisnR,58,0.78,0.653,10,-5.107,1,0.176,0.388,0.0,0.093,0.397,105.176,205518,4
7335,Eric Bellinger,New Obsession,6bVpTmcDO79Nv0D0ECY5IQ,37,0.789,0.464,9,-5.863,1,0.0897,0.212,0.0,0.144,0.296,72.999,210408,4
7336,Fuerza Regida,El Empiezo,0WQ6wwOc4j2MYJ2dnjo3Hk,53,0.838,0.707,0,-3.487,1,0.0357,0.606,5.8e-06,0.0855,0.961,115.558,225250,3
7337,Steven Universe,Feelings Flooding Back,1IryZV9EProibk2HLGHsFQ,54,0.0837,0.142,2,-22.228,0,0.0454,0.6,0.893,0.12,0.0303,177.244,40547,4
7338,William Singe,Up All Night,3j56vfyGrwshtLmT95rfxh,57,0.496,0.55,1,-7.204,0,0.289,0.0551,0.0,0.0803,0.53,96.447,225149,4
7339,Abraham Vazquez,No Me Dan De Comer - En Vivo,5J6AeZLtBqeKtmanbLMM36,57,0.566,0.617,7,-7.284,1,0.0461,0.625,1.4e-06,0.124,0.578,130.048,151637,3
7340,Caravan Palace,Waterguns (feat. Tom Bailey),5w4jnRxDCNmmUHr6wMZCxh,50,0.722,0.596,4,-6.1,1,0.0458,0.584,0.0,0.188,0.794,97.508,210280,4
7341,Ryan Hurd,Half Hoping,2BzuNX2cDdCz67POmQyMhn,46,0.595,0.831,2,-6.714,1,0.0485,0.0238,0.0,0.0819,0.912,156.023,188000,4
7342,Mokita,ICLYA,32KLV8pNI4SRyPvnaTyNVA,57,0.647,0.599,4,-7.645,1,0.0452,0.0924,0.000131,0.0934,0.605,155.964,165991,4
7343,Mak Sauce,Good Morning,3XuoyFromotNqDFl6vzwC6,50,0.884,0.543,11,-8.552,1,0.492,0.0603,0.0,0.0672,0.783,148.037,155742,4
7344,IDK,Julia . . .,3eyVqOBSMKAfSRlg4uc6fg,52,0.649,0.544,5,-9.325,1,0.308,0.671,0.0,0.0891,0.59,86.445,264955,4
7345,Reneé Dominique,Could I Love You Any More (feat. Jason Mraz),6TbDpqKCksZNJjriFhPum8,71,0.288,0.371,11,-8.001,1,0.0386,0.666,0.0,0.129,0.197,52.572,189500,4
7346,Farruko,Inolvidable,7viFLxLgJbTE1L2L0AfFW4,58,0.677,0.797,11,-4.13,1,0.0748,0.24,0.00022,0.269,0.898,172.044,219044,4
7347,Poppy,Concrete,5vNjpsOhWA8ISGdoxxbFqI,54,0.17,0.947,9,-5.399,1,0.348,0.0454,0.00125,0.248,0.216,176.024,200744,4
7348,Sultan + Shepard,Head Over Heels - James Roe Remix,11dhySFZw0ZslqkOYnPqak,58,0.67,0.81,11,-4.737,0,0.0497,0.00164,0.0257,0.633,0.323,123.992,184003,4
7349,Ben Platt,Hurt Me Once,1BTjbs59uCzs6ajDbZVoor,53,0.531,0.148,10,-10.883,1,0.0402,0.899,0.0,0.103,0.273,169.38,240267,4
7350,Wolfgang Amadeus Mozart,"Apollo et Hyacinthus, K. 38: No 19. Terzetto: Tandem post turbida fulmina (Apollo/Melia/Oebalus)",32uAjE2suYksZBUprVukTL,35,0.383,0.219,11,-17.137,0,0.0717,0.946,5.82e-06,0.0591,0.356,73.225,165587,4
7351,K CAMP,Suicide,6FlcrfZKZcXT0ejTRhpkJn,51,0.89,0.543,8,-5.73,0,0.423,0.139,0.0,0.359,0.541,136.017,180667,4
7352,Reeve Carney,Epic II,0CqUTgTtbPMntR7LE8xdoa,52,0.499,0.416,5,-6.829,1,0.0558,0.812,3.26e-06,0.601,0.355,134.686,146366,3
7353,Maluma,Soltera (feat. Madonna),6smDf5NmLnprxV8bOcCKxJ,61,0.658,0.853,5,-2.856,0,0.158,0.16,1.28e-05,0.363,0.914,93.463,188187,4
7354,Reik,Qué Gano Olvidándote (feat. Zion & Lennox) - Versión Urbana,3pOSWDgTi2vx0bdCBAWBWH,63,0.489,0.892,11,-1.713,0,0.0956,0.081,0.0,0.0974,0.652,198.037,246853,4
7355,IDK,Cloud Blu,3yPgont5aSisIrGuqpUsmh,52,0.59,0.624,1,-7.189,1,0.392,0.533,0.0,0.375,0.449,135.837,75767,4
7356,Des Rocs,Outta My Mind,30YJuu5WhR8DArE5T4cZv9,56,0.586,0.841,9,-4.095,1,0.0735,0.0148,0.0,0.522,0.55,102.115,165566,4
7357,Wallows,What You Like,7ndWF1H191Fx8Jq3xXncqy,53,0.721,0.398,7,-6.603,1,0.0375,0.0014,0.0,0.101,0.36,105.998,201240,4
7358,The Devil Wears Prada,Lines of Your Hands,1MgAOgtYWwtG6hGQ348yi4,54,0.379,0.885,4,-5.491,0,0.0546,0.000453,0.000576,0.358,0.118,177.893,250824,4
7359,Chris Lake,"Lies, Deception, And Fantasy",66CC0YuVDBVbfMymqFrIRq,58,0.809,0.935,1,-4.81,1,0.06,0.00405,0.0317,0.34,0.729,124.014,271013,4
7360,Brothers Osborne,Pushing Up Daisies (Love Alive) - Live,2cuvYSO8sdZ297cQlmeLmC,32,0.446,0.62,9,-8.018,1,0.0858,0.697,1.63e-06,0.869,0.616,145.436,285547,4
7361,John Ocean,Sleeping Trees,4LGW9dwnuR8a3G1GWcAubi,60,0.211,0.252,6,-20.785,0,0.0379,0.946,0.959,0.0769,0.0377,77.372,183689,4
7362,Wolfgang Amadeus Mozart,"Rondo in A Minor, K. 511",2kAdK72mjmKiAxfAMGgXBU,34,0.346,0.108,2,-22.473,0,0.0395,0.993,0.922,0.0813,0.158,129.55,602176,3
7363,Colt Ford,Time Machine,1Jd12QchVz3sQKT10dmD62,38,0.631,0.884,11,-4.612,1,0.0376,0.0288,0.0,0.245,0.87,101.958,179500,4
7364,Lil Gotit,Now,5ftkWU3phWxdL8wjujAmH5,51,0.84,0.493,0,-7.564,1,0.12,0.013,0.0,0.176,0.289,140.028,205740,4
7365,Rod Wave,Fly,2pIpMWCbUK08gRwKn0yNsV,50,0.683,0.443,5,-12.219,0,0.109,0.0133,0.0,0.295,0.256,90.466,193152,4
7366,Cauty,El Perreo Intenso,36YJZ6rpApeSBHZ3KMi3hg,59,0.747,0.79,1,-4.177,1,0.245,0.108,4.61e-05,0.162,0.813,175.951,338527,4
7367,Pink Sweat$,Your Side,4PqNGiF95UFDN0bGjvipdC,50,0.59,0.41,4,-12.928,0,0.0681,0.385,0.0,0.12,0.561,99.953,183600,4
7368,Kiana Ledé,Shawty,0EthCoR2pdeYgqgQ6KE4ig,53,0.685,0.494,5,-7.427,1,0.214,0.123,1.3e-06,0.15,0.65,77.164,114773,4
7369,"nothing,nowhere.",BACK2YOU (feat. blackbear),0Ih5m31aOTcaTL4PnvGgYS,53,0.405,0.765,7,-6.118,1,0.132,0.000939,0.0,0.534,0.298,164.816,152745,5
7370,Llusion,Day in Paris,6u0fU88EM7OGiTpZXG84aA,55,0.774,0.638,6,-6.262,1,0.298,0.854,0.0465,0.0846,0.616,78.966,206582,4
7371,IDK,"The ""E"" in Blue",7JxDiCxsYDidZMbgamzAPu,52,0.382,0.678,10,-14.388,1,0.502,0.912,0.0,0.281,0.143,78.888,53128,4
7372,Bassnectar,Undercover,26B7DrPzc6uCmYOqYkQTXl,52,0.68,0.967,1,-2.38,1,0.084,0.00263,0.101,0.444,0.42,87.993,148636,4
7373,Pet Shop Boys,Dreamland (feat. Years & Years),3tlpESlR9vXgwHHJvIcfs2,63,0.636,0.736,9,-6.053,0,0.0396,0.0248,7.55e-05,0.202,0.694,124.996,208023,4
7374,TWICE,STUCK IN MY HEAD,3wYfq59muPBPUtkYXwvYYE,60,0.551,0.783,0,-3.492,1,0.126,0.107,0.0,0.443,0.363,179.925,176295,4
7375,Clever,Loyalty,48NHfx5y4prlzT47EFHbQl,52,0.586,0.499,1,-8.082,1,0.101,0.0212,9.85e-06,0.305,0.384,170.046,204042,4
7376,Emarosa,Don't Cry,4lb1jr5i87BPh6F5tHiW6z,53,0.548,0.908,5,-5.252,1,0.0485,0.0167,0.000986,0.219,0.408,144.018,191333,4
7377,Anitta,Banana,7eeLYvJsK5QiDeX1loY9rW,50,0.752,0.681,11,-6.684,0,0.299,0.0195,0.0,0.0353,0.648,73.233,195619,4
7378,Carly Rae Jepsen,Happy Not Knowing,4hDBBUfxZom9yCl67A8UAe,54,0.787,0.503,1,-5.23,0,0.0606,0.0743,1.5e-05,0.287,0.659,100.05,161067,4
7379,Gryffin,OMG (with Carly Rae Jepsen) - MOTi Remix,6C3KjmM03L3CKHf2vhU5Pa,55,0.641,0.648,6,-5.318,1,0.0418,0.0159,0.000329,0.413,0.373,132.983,175843,4
7380,Lindsey Stirling,Foreverglow,3VbPS14t1JAcVD9FlhBgeX,55,0.129,0.748,7,-7.1,0,0.064,0.0426,0.00284,0.0724,0.0615,186.622,238172,3
7381,Mat Zo,Tracing Steps,0rY6eMNP3hXxEodeEOdKIk,54,0.328,0.824,0,-4.19,1,0.0547,0.0249,0.0654,0.105,0.194,165.363,402581,4
7382,Jaydayoungan,Don't Leave Me,1VJ7IxD7ZkY3mlk1JrIbYc,50,0.71,0.616,11,-5.207,0,0.19,0.0333,0.0,0.153,0.654,159.085,136743,4
7383,D Savage,Racks On Me,4tWeCM1zPtTp5DAbwpppPS,51,0.723,0.403,0,-13.376,0,0.433,0.467,0.0,0.128,0.538,136.149,191376,4
7384,キャロル&チューズデイ(Vo.Nai Br.XX&Celeina Ann),The Loneliest Girl,6NhZNVNsOGERDcq62K5tlZ,58,0.545,0.155,7,-10.713,1,0.0379,0.89,0.0,0.086,0.162,112.209,190067,4
7385,Sub Urban,Isolate,38Q8yIOln642E3v8wl1Ifq,54,0.578,0.737,2,-3.488,1,0.41,0.0158,5.1e-06,0.254,0.447,180.149,142000,4
7386,Todrick Hall,Cake Pop,3aRZuOr3ahPjJMjSYZPYFP,53,0.956,0.653,0,-7.637,0,0.0747,0.209,4.71e-05,0.137,0.559,112.991,152920,4
7387,Matt Maeson,Tread On Me - Stripped,7HjlgZJQouQUJYuR2Fvzuf,53,0.496,0.354,11,-9.115,1,0.0376,0.922,6.12e-05,0.117,0.291,139.969,217587,4
7388,Solange,Sound of Rain,4o8Rk1YzdkTxsSEXd3YhAK,53,0.8,0.526,10,-6.403,0,0.0326,0.326,0.0416,0.153,0.454,120.0,185960,4
7389,ÆROSPHERE,Andromeda,2hjIqdLhL5qUtOA4HzMQeQ,54,0.434,0.1,9,-22.07,1,0.0287,0.947,0.919,0.106,0.0511,99.917,266400,4
7390,Evil Needle,Illusion,4gLcm9NtB514Ct8EZq4j9B,55,0.713,0.197,11,-6.304,0,0.0554,0.0776,0.836,0.253,0.405,169.989,210184,4
7391,N.Flying,Rooftop,2LwH6T39A5IODRgPv9XitR,58,0.692,0.9,0,-2.188,1,0.051,0.532,0.0,0.235,0.915,96.989,210652,4
7392,Maya De Vitry,Wilderness,2qw3TJxd8Wn2ZVGHkf8YaW,56,0.303,0.115,0,-14.611,1,0.03,0.9,0.00097,0.0806,0.0818,92.352,206015,3
7393,Lewis Capaldi,Someone You Loved - Madism Radio Mix,1FaMsrYFdk914HDLQar1tz,68,0.713,0.638,1,-4.666,1,0.0424,0.519,0.0,0.184,0.365,119.842,157172,4
7394,Emarosa,Givin' Up,4FiGaMI1KyzKc09Wzabiqi,52,0.606,0.909,2,-4.492,0,0.0628,0.00131,1.99e-05,0.0934,0.552,120.056,190187,4
7395,Phora,Where Did We Go Wrong,7wq2rftjwB1h7gYoHdyIwm,50,0.594,0.47,10,-11.033,1,0.276,0.618,0.0,0.102,0.118,147.889,144198,4
7396,Casting Crowns,East to West (New York Sessions),2usno8TIbUkEF2ITQTwbav,44,0.359,0.614,5,-5.016,0,0.0388,0.0606,0.0,0.113,0.369,146.106,262410,4
7397,M83,Jeux d'enfants,3SzQi3Ttq4V7QUi9Rv0aYD,43,0.657,0.104,5,-18.066,0,0.0408,0.992,0.917,0.122,0.206,74.471,128172,4
7398,Offset,Underrated,1vf9F2n3KbuMQrTq36QLJH,54,0.941,0.501,8,-8.337,1,0.32,0.242,0.0,0.114,0.412,105.965,149885,4
7399,Dracovii,New Coupe,0AvG868herZqyjTZowWOzZ,54,0.64,0.801,11,-5.269,1,0.172,0.00421,0.0,0.112,0.359,92.061,147200,4
7400,Eric Bellinger,Delicious AF,1uAXS8rKbcrjCIAIBaKhiZ,37,0.688,0.474,11,-9.436,1,0.311,0.0281,2.18e-06,0.0933,0.321,126.445,192000,5
7401,Uzielito Mix,Caramelo,3Hv3jFa44MeGvd88EkOKBu,69,0.843,0.786,0,-4.985,1,0.0594,0.0367,0.0,0.112,0.791,159.977,229125,4
7402,Above & Beyond,Hideaway,5A0vo0SjQQYMCmeMR3PcLY,51,0.312,0.901,2,-7.149,0,0.0481,0.005,0.856,0.119,0.0352,126.051,259524,4
7403,Ingrid Andress,We're Not Friends,5w3gBMZcPO4thck2h4Sjkt,52,0.679,0.536,2,-6.573,1,0.0358,0.502,5.32e-05,0.117,0.372,120.975,192493,4
7404,GASHI,The Sauce,0gneH9piR5TP0fbyU1m9pL,49,0.6,0.817,4,-3.596,0,0.0653,0.0521,1.24e-06,0.0761,0.322,159.887,216031,4
7405,The Beatles,Maxwell's Silver Hammer - 2019 Mix,0fnY9xlLJCgtBUBX9rNzDJ,58,0.816,0.386,2,-9.443,1,0.0382,0.497,9.31e-05,0.309,0.708,131.099,207973,4
7406,Shotgun Willy,So What?,4KZsozPYxMjnHlBvcXyRDR,53,0.784,0.761,1,-9.241,1,0.115,0.0291,0.0142,0.083,0.482,113.966,148307,4
7407,Tenth Avenue North,The Future,5Z71Cqm9MP7nxgTHnQxEgT,52,0.487,0.483,9,-6.765,1,0.0333,0.809,0.0,0.162,0.43,79.889,213932,4
